databaseId	cerebroId	marvelcdbId	name	subname	type	classification	imageUrl	cardBack	traits	handSize	hitPointsFixed	hitPointsScaling	set	stage	startingThreatFixed	startingThreatScaling	accelerationFixed	accelerationScaling	acceleration	amplify	crisis	hazard	toughness	permanent	nemesisMinion	victory
90986110-9b5e-59ac-9ff1-e434b73faacd	01145	01145	Rage of Ultron		Treachery	Encounter	/official/01145.jpg	encounter					Ultron										false	false	false	
9b3f1734-9b46-57ab-8eed-645ddbf7a0c1	01146	01146	Repair Sequence		Treachery	Encounter	/official/01146.jpg	encounter					Ultron										false	false	false	
ff31bd49-773f-57be-ad3b-c0e28ea51812	01147	01147	Swarm Attack		Treachery	Encounter	/official/01147.jpg	encounter					Ultron										false	false	false	
3cb4fe25-b0e4-5b87-b89a-a8da28307a78	01148	01148	Drone Factory		Side Scheme	Encounter	/official/01148.jpg	encounter					Ultron		4				1				false	false	false	
188d4fc9-689a-5ec8-8c33-78607a1e521d	01149	01149	Invasive AI		Side Scheme	Encounter	/official/01149.jpg	encounter					Ultron			3						1	false	false	false	
5f40a32e-118b-5b1c-9000-d5e8f6f8ba5a	01150	01150	Ultron's Imperative		Side Scheme	Encounter	/official/01150.jpg	encounter					Ultron			2						1	false	false	false	
53e4fdb4-6888-5351-b297-498285d36c3f	01151	01151	Under Attack		Side Scheme	Encounter	/official/01151.jpg	encounter					Under Attack		3						1		false	false	false	
af2a0ce9-dc62-5e85-b02d-88eea7412c6e	01152	01152	Vibranium Armor		Attachment	Encounter	/official/01152.jpg	encounter	Armor				Under Attack										false	false	false	
b6048f64-f3a1-5635-8c75-72fe67e4d6a7	01153	01153	Concussion Blasters		Attachment	Encounter	/official/01153.jpg	encounter	Weapon				Under Attack										false	false	false	
29661103-0fbc-55ba-929e-292d4a695e05	01154	01154	Concussive Blast		Treachery	Encounter	/official/01154.jpg	encounter					Under Attack										false	false	false	
6f4fc111-1227-5b50-afd7-d34bbece6c4e	01155	01155	Affairs of State		Obligation	Encounter	/official/01155.jpg	encounter					Black Panther										false	false	false	
f2da76be-01fc-5e4b-9f83-0f65a4ae23f1	01156	01156	Usurp the Throne		Side Scheme	Encounter	/official/01156.jpg	encounter					Black Panther Nemesis			3						1	false	false	false	
b7f17901-4c4d-598e-b244-c8f04bab4b7d	01157	01157	Killmonger		Minion	Encounter	/official/01157.jpg	encounter	Assassin,Elite,Mercenary		5		Black Panther Nemesis										false	false	true	
baa3f8c1-cd1d-5ad9-9fb7-49d3f4db8a0c	01158	01158	Heart-Shaped Herb		Treachery	Encounter	/official/01158.jpg	encounter					Black Panther Nemesis										false	false	false	
a809331b-5b5c-5d14-8a03-522f4b5de635	01159	01159	Ritual Combat		Treachery	Encounter	/official/01159.jpg	encounter					Black Panther Nemesis										false	false	false	
0b283953-807a-5dee-bc9d-04d95bf89fd3	01160	01160	Legal Work		Obligation	Encounter	/official/01160.jpg	encounter					She-Hulk										false	false	false	
41e2ac26-891a-57d1-a459-3f735a6c76cd	01161	01161	Personal Challenge		Side Scheme	Encounter	/official/01161.jpg	encounter					She-Hulk Nemesis		3						1		false	false	false	
ef79cb43-c539-56be-8dcc-7049461e7509	01162	01162	Titania		Minion	Encounter	/official/01162.jpg	encounter	Brute,Elite		6		She-Hulk Nemesis										false	false	true	
6d0678c5-e0c4-5d34-8cd6-3c3e481f6d2a	01163	01163	Genetically Enhanced		Attachment	Encounter	/official/01163.jpg	encounter	Condition				She-Hulk Nemesis										false	false	false	
03d696bb-d3ac-592d-9600-a19b7f8be060	01164	01164	Titania's Fury		Treachery	Encounter	/official/01164.jpg	encounter					She-Hulk Nemesis										false	false	false	
76fc3fac-9453-599b-83f3-2ee7bdba01c0	01165	01165	Eviction Notice		Obligation	Encounter	/official/01165.jpg	encounter					Spider-Man										false	false	false	
a44fff25-a7bf-5c09-a4cd-056efe983e37	01166	01166	Highway Robbery		Side Scheme	Encounter	/official/01166.jpg	encounter					Spider-Man Nemesis			3			1				false	false	false	
40288e53-42ee-556c-952a-9b38a8124379	01167	01167	Vulture		Minion	Encounter	/official/01167.jpg	encounter	Criminal		4		Spider-Man Nemesis										false	false	true	
0c745dcf-71ba-5321-b883-4f3fd62b10d2	01168	01168	Sweeping Swoop		Treachery	Encounter	/official/01168.jpg	encounter					Spider-Man Nemesis										false	false	false	
d9a2dba5-2f0b-5062-99d5-6101a409ed39	01169	01169	The Vulture's Plans		Treachery	Encounter	/official/01169.jpg	encounter					Spider-Man Nemesis										false	false	false	
99f7c301-230d-502c-b70f-a3f5639e0fc3	01170	01170	Business Problems		Obligation	Encounter	/official/01170.jpg	encounter					Iron Man										false	false	false	
3759d8cb-8447-50ed-95ff-076afde556fb	01171	01171	Imminent Overload		Side Scheme	Encounter	/official/01171.jpg	encounter					Iron Man Nemesis		3								false	false	false	
b56e5bea-6732-5290-9233-a7b12ebc0de6	01172	01172	Whiplash		Minion	Encounter	/official/01172.jpg	encounter	Criminal		4		Iron Man Nemesis										false	false	true	
49e6e3a7-12ad-52ad-82b8-a906e06cbe1c	01173	01173	Electric Whip Attack		Treachery	Encounter	/official/01173.jpg	encounter					Iron Man Nemesis										false	false	false	
9e095eab-f3d6-5148-957f-331531eb572f	01174	01174	Electromagnetic Backlash		Treachery	Encounter	/official/01174.jpg	encounter					Iron Man Nemesis										false	false	false	
038d9eb4-dcaf-59ad-98d5-2b56dd54909f	01175	01175	Family Emergency		Obligation	Encounter	/official/01175.jpg	encounter					Captain Marvel										false	false	false	
196a9d70-ff93-5d7e-8b65-a3c3a027846a	01176	01176	The Psyche-Magnitron		Side Scheme	Encounter	/official/01176.jpg	encounter					Captain Marvel Nemesis		3							1	false	false	false	
20498295-0c47-59ae-8e15-987247906d7b	01177	01177	Yon-Rogg		Minion	Encounter	/official/01177.jpg	encounter	Elite,Kree		5		Captain Marvel Nemesis										false	false	true	
87bec687-5f1c-5082-99e8-11fa81996b4a	01178	01178	Kree Manipulator		Treachery	Encounter	/official/01178.jpg	encounter					Captain Marvel Nemesis										false	false	false	
cd6328e7-2acc-5d3e-86f8-c41c189bdc26	01179	01179	Yon-Rogg's Treason		Treachery	Encounter	/official/01179.jpg	encounter					Captain Marvel Nemesis										false	false	false	
4355ac3d-c683-56b2-9072-63efc2185fd5	01180	01180	Legions of Hydra		Side Scheme	Encounter	/official/01180.jpg	encounter					Legions of Hydra		3							1	false	false	false	
ece93ded-b490-5d34-b9e8-47049e032935	01181	01181	Madame Hydra		Minion	Encounter	/official/01181.jpg	encounter	Elite,Hydra		6		Legions of Hydra										false	false	false	
07ae991d-6ae9-5f7f-9846-210d76bcc820	01182	01182	Hydra Soldier		Minion	Encounter	/official/01182.jpg	encounter	Hydra		4		Legions of Hydra										false	false	false	
a5672cb7-a84f-5a90-8fc3-519875a01b49	01183	01183	The Doomsday Chair		Side Scheme	Encounter	/official/01183.jpg	encounter					The Doomsday Chair		8				1				false	false	false	
98b20e6b-64dd-593d-923c-1d9ee4d8511a	01184	01184	M.O.D.O.K.		Minion	Encounter	/official/01184.jpg	encounter	Cyborg,Elite		8		The Doomsday Chair										false	false	false	
31588b3c-b7a5-5612-b9ef-271a9fe8d956	01185	01185	Biomechanical Upgrades		Attachment	Encounter	/official/01185.jpg	encounter	Tech				The Doomsday Chair										false	false	false	
6d8cfcf4-7827-5344-8fd9-5fa8ede2fd2c	01186	01186	Advance		Treachery	Encounter	/official/01186.jpg	encounter					Standard										false	false	false	
f19bb77a-2450-5beb-ae3a-52b0cd680217	01187	01187	Assault		Treachery	Encounter	/official/01187.jpg	encounter					Standard										false	false	false	
6ab0790a-4b0c-578b-a2a7-b450da3fd794	01188	01188	Caught Off Guard		Treachery	Encounter	/official/01188.jpg	encounter					Standard										false	false	false	
1aa1cfca-cf54-5b22-bcb3-37c6ad561764	01189	01189	Gang-Up		Treachery	Encounter	/official/01189.jpg	encounter					Standard										false	false	false	
469b291f-931e-5546-a5e0-9b67f931cb7a	01190	01190	Shadow of the Past		Treachery	Encounter	/official/01190.jpg	encounter					Standard										false	false	false	
0861aa2d-0562-5130-844a-2c18788c49d5	01191	01191	Exhaustion		Treachery	Encounter	/official/01191.jpg	encounter					Expert										false	false	false	
8e6e5467-621a-58f6-b34f-8ceea72b409a	01192	01192	Masterplan		Treachery	Encounter	/official/01192.jpg	encounter					Expert										false	false	false	
e474af13-54a1-5d10-8b6b-84cf1210a353	01193	01193	Under Fire		Treachery	Encounter	/official/01193.jpg	encounter					Expert										false	false	false	
dcc99819-ed53-58be-a929-1f4f4bd554dd	02001A	02001a	Norman Osborn	Green Goblin	Villain	Encounter	/official/02001A.jpg	multi_sided	Businessman,Genius			14	Risky Business	I									false	false	false	
dcc99819-ed53-58be-a929-1f4f4bd554dd	02001B	02001b	Green Goblin	Norman Osborn	Villain	Encounter	/official/02001B.jpg	multi_sided	Goblin			14	Risky Business	I									false	false	false	
c6de29e2-df33-5650-b84d-0c2be42a3efb	02002A	02002a	Norman Osborn	Green Goblin	Villain	Encounter	/official/02002A.jpg	multi_sided	Businessman,Genius			18	Risky Business	II									false	false	false	
c6de29e2-df33-5650-b84d-0c2be42a3efb	02002B	02002b	Green Goblin	Norman Osborn	Villain	Encounter	/official/02002B.jpg	multi_sided	Goblin			18	Risky Business	II									false	false	false	
7629227c-ba94-5d32-a19f-caeeedb3e352	02003A	02003a	Norman Osborn	Green Goblin	Villain	Encounter	/official/02003A.jpg	multi_sided	Businessman,Genius			22	Risky Business	III									false	false	false	
7629227c-ba94-5d32-a19f-caeeedb3e352	02003B	02003b	Green Goblin	Norman Osborn	Villain	Encounter	/official/02003B.jpg	multi_sided	Goblin			22	Risky Business	III									false	false	false	
48914f18-980a-5030-ae34-feceeaf71c40	02004A	02004a	Hostile Takeover		Main Scheme	Encounter	/official/02004A.jpg	multi_sided					Risky Business	1A									false	false	false	
48914f18-980a-5030-ae34-feceeaf71c40	02004B	02004b	Hostile Takeover		Main Scheme	Encounter	/official/02004B.jpg	multi_sided					Risky Business	1B		2		1					false	false	false	
5bf6a478-3e03-551a-93d7-4ab48fea2b12	02005A	02005a	Corporate Acquisition		Main Scheme	Encounter	/official/02005A.jpg	multi_sided					Risky Business	2A									false	false	false	
5bf6a478-3e03-551a-93d7-4ab48fea2b12	02005B	02005b	Corporate Acquisition		Main Scheme	Encounter	/official/02005B.jpg	multi_sided					Risky Business	2B		1		2				1	false	false	false	
011608d6-475c-5b13-baa2-9572a44cd4d5	02006A	02006a	Criminal Enterprise		Environment	Encounter	/official/02006A.jpg	multi_sided					Risky Business										false	false	false	
011608d6-475c-5b13-baa2-9572a44cd4d5	02006B	02006b	State of Madness		Environment	Encounter	/official/02006B.jpg	multi_sided					Risky Business										false	false	false	
46d204b0-8f8a-5abe-a136-8f5f2ff6a570	02007	02007	Hired Gun		Minion	Encounter	/official/02007.jpg	encounter	Criminal		3		Risky Business										false	false	false	
bda5f480-96a9-50ce-839b-19c09723eca1	02008	02008	Private Security Specialist		Minion	Encounter	/official/02008.jpg	encounter	Mercenary		4		Risky Business										false	false	false	
1cd8e9d8-f2ad-51e5-a0dc-5e62505ab571	02009	02009	Collapsing Bridge		Side Scheme	Encounter	/official/02009.jpg	encounter					Risky Business			2					1		false	false	false	
5b3e2c83-dfb5-5f14-9722-68aa9ad99cf0	02010	02010	Oscorp Manufacturing		Side Scheme	Encounter	/official/02010.jpg	encounter					Risky Business			2			1				false	false	false	
f91e5901-26d1-5c74-8c04-db009b909286	02011	02011	Payoff		Side Scheme	Encounter	/official/02011.jpg	encounter					Risky Business			2						1	false	false	false	
04537d44-59e5-59a9-80d6-4b16a691f5df	02012	02012	All in a Day's Work		Treachery	Encounter	/official/02012.jpg	encounter					Risky Business										false	false	false	
7eb5d63d-5464-5e94-b691-934385605eb0	02013	02013	Mad Genius		Treachery	Encounter	/official/02013.jpg	encounter					Risky Business										false	false	false	
557902a0-0a37-594f-82fa-642bad19e5d9	02014	02014	Green Goblin		Villain	Encounter	/official/02014.jpg	villain	Goblin			16	Mutagen Formula	I									false	false	false	
24f046c9-6f02-51c4-9637-470cac17b58d	02015	02015	Green Goblin		Villain	Encounter	/official/02015.jpg	villain	Goblin			18	Mutagen Formula	II									false	false	false	
5f8ccd29-9a0c-5f36-be76-d5f099200982	02016	02016	Green Goblin		Villain	Encounter	/official/02016.jpg	villain	Goblin			20	Mutagen Formula	III									false	false	false	
edb7eaeb-383c-5b59-b28f-bbf082827b67	02017A	02017a	Unleashing the Mutagen		Main Scheme	Encounter	/official/02017A.jpg	multi_sided					Mutagen Formula	1A									false	false	false	
edb7eaeb-383c-5b59-b28f-bbf082827b67	02017B	02017b	Unleashing the Mutagen		Main Scheme	Encounter	/official/02017B.jpg	multi_sided					Mutagen Formula	1B		2		1					false	false	false	
723b5842-7d9b-5117-a85d-039c7aa6d146	02018A	02018a	Mutagen Cloud		Main Scheme	Encounter	/official/02018A.jpg	multi_sided					Mutagen Formula	2A									false	false	false	
723b5842-7d9b-5117-a85d-039c7aa6d146	02018B	02018b	Mutagen Cloud		Main Scheme	Encounter	/official/02018B.jpg	multi_sided					Mutagen Formula	2B		4							false	false	false	
91cf65ed-34da-5418-ba47-f634177ea631	02019	02019	Goblin Glider		Attachment	Encounter	/official/02019.jpg	encounter	Vehicle				Mutagen Formula										false	false	false	
16432776-2b04-58dd-8801-4a4efa016b6a	02020	02020	Hysteria		Attachment	Encounter	/official/02020.jpg	encounter	Condition				Mutagen Formula										false	false	false	
2892c8a9-8c90-5ed5-bdb6-ef7a2300097e	02021	02021	Pumpkin Bombs		Attachment	Encounter	/official/02021.jpg	encounter	Weapon				Mutagen Formula										false	false	false	
f0d9c969-430f-5d4a-aa85-a106a35a0643	02022	02022	Goblin Knight		Minion	Encounter	/official/02022.jpg	encounter	Elite,Goblin		7		Mutagen Formula										false	false	false	
a8b933f8-b9b6-5248-bdda-fcd3bf3aae58	02023	02023	Goblin Soldier		Minion	Encounter	/official/02023.jpg	encounter	Goblin		5		Mutagen Formula										false	false	false	
dee50ad3-51e8-5e8e-bc4c-2ff8dfe60af9	02024	02024	Goblin Thrall		Minion	Encounter	/official/02024.jpg	encounter	Goblin		3		Mutagen Formula										false	false	false	
e8b19668-f09f-5023-9df0-08e0a0e01001	02025	02025	Monster		Minion	Encounter	/official/02025.jpg	encounter	Elite,Goblin		6		Mutagen Formula										false	false	false	
3e22f4d8-14be-5232-839d-5c607f30f8ed	02026	02026	Goblin Reinforcements		Side Scheme	Encounter	/official/02026.jpg	encounter					Mutagen Formula		2							1	false	false	false	
0c4ea3db-0f49-58e7-afef-77c3203a6dc7	02027	02027	Goblin Nation		Side Scheme	Encounter	/official/02027.jpg	encounter					Mutagen Formula			2							false	false	false	
c56fb7ea-7d6a-559e-b538-5f5d0b0563ff	02028	02028	Overrun		Side Scheme	Encounter	/official/02028.jpg	encounter					Mutagen Formula			1			2				false	false	false	
5fd76a01-48be-5121-8bab-2bb6f13febea	02029	02029	Death from Above		Treachery	Encounter	/official/02029.jpg	encounter					Mutagen Formula										false	false	false	
de8d6c86-38b5-5b0f-91c2-491c64455b92	02030	02030	I See You		Treachery	Encounter	/official/02030.jpg	encounter					Mutagen Formula										false	false	false	
4133cda5-afe7-5f15-9d32-fa50fed44cf7	02031	02031	Overconfidence		Treachery	Encounter	/official/02031.jpg	encounter					Mutagen Formula										false	false	false	
b661a144-fbad-5242-b08d-f8b7f9df4fcc	02032	02032	Wicked Ambitions		Treachery	Encounter	/official/02032.jpg	encounter					Mutagen Formula										false	false	false	
77c6db3e-f757-5506-ab47-4a5531e4163b	02033	02033	Goblin Glider		Attachment	Encounter	/official/02033.jpg	encounter	Vehicle				Goblin Gimmicks										false	false	false	
8f6a99a6-d519-51b2-b1da-c033baae0543	02034	02034	Pumpkin Bombs		Attachment	Encounter	/official/02034.jpg	encounter	Weapon				Goblin Gimmicks										false	false	false	
d9c28195-36ae-58fc-929d-86d36e8dc038	02035	02035	Intimidation		Treachery	Encounter	/official/02035.jpg	encounter					Goblin Gimmicks										false	false	false	
179fbff2-0685-5da4-a868-f1a2d17edf70	02036	02036	Regenerative Healing		Treachery	Encounter	/official/02036.jpg	encounter					Goblin Gimmicks										false	false	false	
0ec07d80-2d40-5401-8d44-a007748bd5c7	02037	02037	A Mess of Things		Side Scheme	Encounter	/official/02037.jpg	encounter					A Mess of Things		2							1	false	false	false	
f1f58868-effa-59fc-b11f-2967e6e903b1	02038	02038	Scorpion		Minion	Encounter	/official/02038.jpg	encounter			7		A Mess of Things										false	false	true	
d94e2c1c-ff9a-5886-9574-42a548296e48	02039	02039	Gang-Up		Treachery	Encounter	/official/02039.jpg	encounter					A Mess of Things										false	false	false	
a8598eb7-368b-559d-b37f-6db1d3202a6c	02040	02040	Tail Sweep		Treachery	Encounter	/official/02040.jpg	encounter					A Mess of Things										false	false	false	
1cbc0491-43d5-5a39-bbf3-bc49defc8697	02041	02041	Power Drain		Side Scheme	Encounter	/official/02041.jpg	encounter					Power Drain			2			1				false	false	false	
8a75d995-d5d4-5f3d-a29a-5b12f7f11203	02042	02042	Electro		Minion	Encounter	/official/02042.jpg	encounter	Criminal		6		Power Drain										false	false	true	
67c3003d-0b08-58a4-8cdc-9d3602ca83b9	02043	02043	Electromagnetic Pulse		Treachery	Encounter	/official/02043.jpg	encounter					Power Drain										false	false	false	
f6f81d93-3559-5f27-878c-41064e3cc796	02044	02044	Lightning Bolt		Treachery	Encounter	/official/02044.jpg	encounter					Power Drain										false	false	false	
65a865d6-4e50-5b14-92ea-949ae672b8ef	02045	02045	Shock Therapy		Treachery	Encounter	/official/02045.jpg	encounter					Power Drain										false	false	false	
4997c996-44c9-59a1-9d8c-be80aa94b42d	02046	02046	Running Interference		Side Scheme	Encounter	/official/02046.jpg	encounter					Running Interference			1					1		false	false	false	
bdabf21a-b216-5138-ac19-9df2a3db58e1	02047	02047	Tombstone		Minion	Encounter	/official/02047.jpg	encounter	Criminal		9		Running Interference										false	false	true	
c9784574-b173-5572-b52b-abb1280e93fc	02048	02048	All Tied Up		Attachment	Encounter	/official/02048.jpg	encounter					Running Interference										false	false	false	
b0f99aee-fb3a-51c2-b4f9-0dc26cf3e2bb	02049	02049	Media Coverage		Attachment	Encounter	/official/02049.jpg	encounter					Running Interference										false	false	false	
64dfc6fe-1e66-5cef-b68d-2fd8e8b0d80d	03001A	03001a	Captain America	Steve Rogers	Hero	Hero	/official/03001A.jpg	multi_sided	Avenger,Soldier	5	11		Captain America										false	false	false	
64dfc6fe-1e66-5cef-b68d-2fd8e8b0d80d	03001B	03001b	Steve Rogers	Captain America	Alter-Ego	Hero	/official/03001B.jpg	multi_sided	S.H.I.E.L.D.,Soldier	6	11		Captain America										false	false	false	
3cc75853-1827-55d9-9c96-260ae95ac2b0	03002	03002	Agent 13	Sharon Carter	Ally	Hero	/official/03002.jpg	player	S.H.I.E.L.D.		3		Captain America										false	false	false	
85658f54-478b-577e-8eba-e25cd3531984	03003	03003	Fearless Determination		Event	Hero	/official/03003.jpg	player	Superpower				Captain America										false	false	false	
7707497c-673b-5411-9de4-fac201ecdc81	03004	03004	Heroic Strike		Event	Hero	/official/03004.jpg	player	Attack				Captain America										false	false	false	
